Price,Open,High,Low,Vol.,Change %
3548.9,3572.8,3585.35,3536.3,90.79M,-0.68%
3573.05,3576.75,3592.75,3517.1,133.26M,-0.01%
3573.5,3539.8,3578.35,3527.25,113.70M,1.06%
3535.85,3523.65,3570.5,3502.75,119.07M,0.50%
3518.1,3429,3521.95,3429,103.92M,2.71%
3425.15,3342.15,3433.65,3342.15,94.14M,2.38%
3345.5,3380.4,3391.05,3290.35,129.12M,-1.02%
3380,3479.1,3484.65,3366.75,124.25M,-2.83%
3478.45,3455,3489.05,3430.4,104.98M,0.68%
3454.8,3525.6,3555.5,3445.9,137.09M,-1.60%
3510.9,3483.15,3513.95,3483.15,79.38M,0.80%
3483.15,3473.1,3508.25,3463.85,91.64M,0.28%
3473.3,3403.15,3478.25,3402.45,73.25M,2.08%
3402.55,3420.55,3425.45,3381.9,93.48M,-0.48%
3418.95,3354.25,3433.85,3354.25,146.86M,1.93%
3354.2,3324.85,3359.8,3324.8,97.38M,0.88%
3325,3321.45,3344.5,3311.85,96.28M,0.10%
3321.65,3283.4,3327.05,3280.8,116.36M,1.28%
3279.8,3247.15,3286.2,3242.6,127.06M,1.01%
3247.15,3240.85,3265.6,3225.2,119.52M,0.22%
3240.15,3263.35,3267.95,3221.95,82.46M,-0.68%
3262.3,3264.65,3292.15,3247.25,88.11M,-0.10%
3265.65,3234.2,3268.25,3234.2,74.74M,0.98%
3234.05,3226.9,3258.3,3226.9,84.41M,0.23%
3226.6,3197.3,3230.4,3196.95,85.10M,0.98%
3195.35,3197.2,3223.45,3184.05,80.72M,-0.23%
3202.65,3184.1,3221.3,3174.05,71.71M,0.59%
3183.9,3129.05,3189.35,3128.6,87.82M,1.75%
3129.1,3116.75,3132.65,3069.85,91.56M,0.40%
3116.7,3183.45,3187.5,3107.9,104.39M,-2.08%
3182.8,3190.45,3192.95,3166.75,85.34M,-0.24%
3190.4,3147.25,3194,3147.2,70.23M,1.37%
3147.35,3151.3,3167.2,3132.6,68.56M,-0.11%
3150.7,3124.25,3170.35,3124.25,117.84M,0.88%
3123.1,3074.6,3127.25,3064,96.24M,1.57%
3074.7,3067.9,3090.3,3031.8,101.52M,0.24%
3067.45,3050.3,3070.35,3050.3,53.58M,0.57%
3050.05,3061.7,3072,3041.6,61.84M,-0.39%
3062.1,3050.85,3078.4,3050.85,108.54M,0.37%
3050.8,3035.65,3055.65,3032.5,56.29M,0.50%
3035.5,3008.55,3042.05,3008.55,59.63M,0.99%
3005.85,2982.35,3010.65,2955.85,61.70M,0.82%
2981.5,3021.65,3038.8,2976.7,80.25M,-1.33%
3021.6,3023.1,3036.65,3013.7,77.74M,-0.02%
3022.2,3001.4,3048.8,2995.3,90.34M,0.15%
3017.55,3040.25,3051.7,3009.9,86.85M,-0.78%
3041.15,3026.15,3042.75,3018.5,66.17M,0.45%
3027.55,3009.15,3031.75,3009.1,77.23M,0.62%
3008.95,3018.2,3021.25,2984.9,72.21M,-0.37%
3020.1,3001.15,3025.1,2991.25,84.82M,0.65%
3000.45,2940.95,3009.45,2928.1,70.48M,2.04%
2940.6,2968.1,2973.9,2931.85,62.88M,-0.90%
2967.45,2972.2,2997.25,2957.55,80.52M,-0.14%
2971.55,3001.3,3011.05,2960.9,87.16M,-0.98%
3001.1,2968.95,3005.1,2968.85,74.30M,0.89%
2974.5,2983.3,3002.2,2963.65,99.40M,-0.28%
2982.75,2941.9,2989.7,2941.9,115.08M,1.44%
2940.35,2908.75,2949.1,2871.25,97.13M,1.11%
2908,2886.35,2914.25,2885.75,67.19M,0.83%
2884.05,2900.3,2900.3,2870.95,65.13M,-0.58%
2900.95,2870.8,2912.8,2870.8,73.70M,1.05%
2870.85,2811.1,2875.95,2811.1,69.43M,2.19%
2809.2,2809.9,2840.1,2783.85,119.05M,-0.70%
2829.1,2833.8,2861.25,2820.65,95.10M,-0.14%
2833.1,2851.35,2855.7,2824.05,57.83M,-0.61%
2850.55,2851.4,2878.35,2846.7,66.17M,-0.01%
2850.7,2869.35,2869.35,2824,92.18M,-0.70%
2870.8,2910.15,2913.05,2865.6,71.12M,-1.35%
2910.1,2913.35,2927.25,2898.25,74.82M,-0.13%
2914,2899.85,2921.7,2877.25,83.35M,0.49%
2899.85,2904.45,2916.2,2884.8,70.08M,-0.16%
2904.4,2883,2909.35,2883,82.02M,0.73%
2883.35,2835.95,2887.2,2832.05,56.92M,1.67%
2835.95,2836.8,2849.45,2825.4,51.92M,-0.02%
2836.55,2823.95,2845.55,2812.75,76.05M,0.52%
2821.95,2792.75,2829.4,2792.75,79.24M,1.00%
2794.05,2806.8,2824.3,2780,73.93M,-0.42%
2805.9,2746.25,2812.6,2725.7,58.76M,2.05%
2749.6,2804.3,2804.3,2741.8,57.49M,-1.97%
2804.85,2835.7,2857,2799.7,65.18M,-1.07%
2835.25,2826.7,2846.65,2818.65,66.79M,0.44%
2822.9,2826.45,2847.3,2799.45,123.43M,-0.12%
2826.2,2843.15,2853.1,2815.2,74.98M,-0.58%
2842.6,2808.35,2846,2803.45,77.02M,1.15%
2810.15,2778.65,2814.9,2766.5,88.27M,1.14%
2778.55,2805.2,2821.5,2763.35,92.70M,-0.93%
2804.55,2812.8,2825.65,2788.3,122.65M,-0.28%
2812.3,2776.8,2815.3,2764.65,93.13M,1.30%
2776.2,2756.4,2789.35,2756.4,75.29M,0.72%
2756.45,2706.75,2761.1,2698,76.48M,1.84%
2706.7,2694.95,2711.6,2673.5,70.17M,0.51%
2693,2662.3,2697.1,2662.3,66.55M,1.15%
2662.3,2661.4,2694.4,2647.35,56.61M,0.07%
2660.5,2697.6,2710.65,2654.35,62.68M,-1.39%
2697.95,2699.55,2730.7,2691.5,79.80M,-0.04%
2698.95,2651.6,2705,2641.95,74.05M,1.76%
2652.25,2698.1,2727.05,2647.1,82.03M,-1.71%
2698.3,2712.35,2713.9,2679.9,78.58M,-0.51%
2712,2683.6,2717.15,2682.65,83.65M,1.06%
2683.45,2664.85,2686.5,2664.7,25.54M,0.72%
2664.3,2635.35,2668.9,2633.75,74.96M,1.11%
2635,2608.9,2643.7,2608.7,98.40M,1.01%
2608.6,2572.85,2613.4,2563.1,70.84M,1.39%
2572.85,2603.25,2614,2567.05,67.63M,-1.14%
2602.5,2620.1,2626.4,2591.75,74.80M,-0.67%
2620.05,2604,2632.35,2595.15,81.69M,0.62%
2603.95,2558.45,2608.85,2558.45,66.44M,0.82%
2582.75,2559.45,2585.95,2559.45,59.71M,0.94%
2558.7,2548.55,2576.95,2534.4,70.31M,0.39%
2548.65,2500.85,2551.4,2500.85,72.47M,1.92%
2500.7,2489.1,2504.75,2480.85,64.92M,0.47%
2489.1,2493.1,2519.4,2475.7,73.90M,-0.14%
2492.65,2463.65,2502.9,2460,79.72M,1.26%
2461.6,2419.25,2464.65,2411.6,79.27M,1.76%
2419.05,2386.45,2423.8,2367.75,82.54M,1.35%
2386.75,2366.8,2410.15,2366.8,18.75M,0.67%
2370.95,2314.85,2373.4,2314.2,69.80M,2.37%
2316.05,2352.65,2355.15,2307.45,84.57M,-1.57%
2352.9,2408.95,2416.45,2338.6,125.29M,-2.31%
2408.5,2418.45,2434,2401.1,91.10M,-0.40%
2418.2,2394.95,2444.6,2390.85,85.09M,0.98%
2394.85,2444.2,2460,2388.4,80.24M,-2.00%
2443.75,2397.85,2447.85,2384.05,97.46M,2.02%
2395.45,2421.4,2463.85,2363.55,114.28M,-0.70%
2412.45,2467.8,2467.85,2394.95,93.29M,-2.26%
2468.2,2485.25,2517.7,2452.5,77.32M,-0.68%
2485.15,2488.4,2498.6,2459.5,77.00M,0.03%
2484.4,2537.7,2548,2478,91.44M,-2.08%
2537.3,2584.4,2589.35,2529.05,95.74M,-2.02%
2589.55,2569.15,2592,2533.7,71.47M,0.88%
2566.85,2577.1,2595.15,2561,61.31M,-0.28%
2574.05,2577.2,2603.25,2547.55,92.77M,-0.20%
2579.15,2643.8,2643.8,2571.3,107.14M,-2.47%
2644.4,2663.7,2669.2,2636.6,87.71M,-0.71%
2663.35,2630,2667.05,2629.6,76.75M,1.27%
2630.05,2601,2635,2597.2,64.62M,1.10%
2601.4,2607.9,2623.05,2567.75,88.16M,-0.38%
2611.2,2598.6,2633.9,2589.45,118.32M,0.51%
2598.05,2574.45,2602.95,2559.85,75.64M,0.90%
2574.85,2558.5,2592.5,2549.85,80.84M,0.68%
2557.35,2477.85,2560.85,2477.85,61.92M,3.21%
2477.75,2480.5,2507.9,2453.05,84.22M,0.05%
2476.5,2567.85,2580.4,2465.85,103.32M,-3.54%
2567.3,2576.7,2585.6,2504.9,108.70M,-0.42%
2578,2567.2,2582.8,2546.6,77.24M,0.42%
2567.1,2555.45,2579.7,2550.45,63.88M,0.58%
2552.35,2524.9,2555.1,2519.05,63.66M,1.13%
2523.95,2492.85,2527.5,2492.75,62.95M,1.26%
2492.45,2500.4,2514.75,2476,82.09M,-0.32%
2500.35,2484,2503,2477.1,54.88M,0.65%
2484.15,2455.85,2486.35,2455.85,44.83M,1.17%
2455.45,2448.8,2462.8,2441.9,47.67M,0.04%
2454.45,2429,2456.9,2429,46.07M,1.06%
2428.65,2422.4,2436.25,2417,47.41M,0.24%
2422.95,2417.1,2439.55,2414.95,50.52M,0.30%
2415.8,2406.45,2422.1,2396.1,61.34M,0.42%
2405.75,2384.7,2412.35,2382.9,59.76M,0.88%
2384.65,2369.05,2387,2355,50.12M,0.71%
2367.75,2337.8,2373.8,2337.75,46.97M,1.29%
2337.65,2359.2,2365.85,2312.6,41.87M,-0.82%
2357.05,2354.6,2368.05,2340.2,47.58M,0.11%
2354.55,2323.1,2359.2,2320.7,78.54M,1.38%
2322.5,2326.1,2334.9,2300.45,68.32M,-0.15%
2326.1,2369.55,2380.5,2320.35,57.19M,-1.76%
2367.85,2383.45,2403.45,2355.75,55.93M,-0.65%
2383.45,2400.8,2409.35,2378.45,47.52M,-0.21%
2388.45,2404.65,2426.65,2380.7,63.48M,-0.61%
2403.15,2369.8,2406.25,2357.5,61.48M,1.41%
2369.8,2361.65,2379.4,2356.85,59.05M,0.35%
2361.55,2381.05,2390.45,2356.9,71.14M,-0.81%
2380.9,2358.9,2387.3,2355.5,93.59M,0.88%
2360.15,2322.3,2364.8,2322.05,81.81M,1.79%
2318.7,2324.75,2342.2,2303.1,93.65M,-0.25%
2324.4,2361.95,2386.95,2320.05,97.37M,-1.56%
2361.2,2367.35,2377.1,2355.95,114.26M,-0.28%
2367.8,2357.75,2377.35,2352.05,91.95M,0.46%
2357,2359.1,2377,2345.2,102.04M,0.14%
2353.65,2321.9,2357.15,2319.75,81.64M,1.54%
2318.05,2312.05,2329.9,2294.25,59.15M,0.25%
2312.3,2318.05,2332.55,2280.85,111.82M,-0.29%
2319.1,2304.25,2324,2292.85,70.68M,0.69%
2303.15,2289.25,2307.1,2279.8,98.68M,0.50%
2291.75,2266.65,2293.95,2266.65,81.36M,1.15%
2265.6,2231,2268.55,2223.15,57.71M,1.57%
2230.5,2240.95,2251.85,2221.2,60.77M,-0.51%
2241.9,2236.9,2252,2236.9,56.89M,0.21%
2237.3,2234.25,2246.7,2227.2,51.11M,0.15%
2234,2212.95,2248.7,2212.95,55.02M,0.97%
2212.55,2185.1,2216.5,2181.85,57.48M,1.26%
2185.1,2204.4,2212.55,2178.6,65.04M,-0.86%
2204.05,2221.45,2234.15,2200.05,74.23M,-0.75%
2220.8,2219.1,2233.2,2191.7,71.61M,0.09%
2218.85,2195.55,2224.65,2195.55,54.41M,1.03%
2196.2,2183.55,2210.7,2179.05,48.32M,0.77%
2179.4,2228.3,2235.8,2171.25,60.52M,-2.19%
2228.2,2211.35,2232.65,2211.3,51.43M,0.79%
2210.75,2231.2,2238.6,2205.1,55.52M,-0.89%
2230.65,2212.05,2232.2,2211.4,49.16M,0.85%
2211.9,2220.45,2220.55,2198.9,54.59M,-0.39%
2220.6,2191.55,2226.15,2189.45,82.21M,1.32%
2191.65,2170.2,2194.25,2162,58.64M,1.00%
2169.85,2199.8,2206.8,2165.9,73.42M,-1.36%
2199.8,2194.35,2219.65,2188.15,93.01M,0.25%
2194.35,2184,2204.45,2162.95,57.56M,0.48%
2183.85,2187.35,2192.1,2174.05,62.65M,-0.16%
2187.35,2167.8,2196.45,2167.35,87.46M,0.80%
2170,2144.75,2173.25,2140.15,68.99M,1.20%
2144.35,2130.8,2150.25,2124.65,92.37M,0.99%
2123.4,2123.6,2131.75,2103.9,43.86M,-0.01%
2123.7,2128.3,2135.1,2114.55,65.29M,-0.23%
2128.65,2110.5,2131.95,2110.35,44.58M,0.77%
2112.35,2103.65,2113.85,2098.7,38.61M,0.46%
2102.75,2090.7,2106.65,2081.7,38.79M,0.58%
2090.6,2103.45,2133.1,2086.3,49.03M,-0.60%
2103.2,2112.25,2118.65,2097.55,53.92M,-0.44%
2112.4,2094.7,2115.25,2094.05,49.63M,0.68%
2098.15,2091.95,2102.85,2084.35,36.01M,0.26%
2092.8,2092,2109.1,2087.4,42.75M,0.02%
2092.35,2094.1,2098.1,2087,22.47M,-0.09%
2094.25,2064.1,2097.25,2061.35,52.18M,1.43%
2064.65,2087.85,2093.45,2062.55,50.47M,-1.10%
2087.55,2087.8,2097.6,2081.2,58.90M,0.00%
2087.55,2072.5,2091.75,2066.55,45.87M,0.73%
2072.4,2076.55,2086.85,2064.85,54.67M,-0.19%
2076.4,2073.25,2099.35,2069.5,73.79M,0.08%
2074.7,2043.5,2078.65,2025.65,88.19M,1.51%
2043.85,2028.55,2047.45,2019,76.58M,0.75%
2028.6,2016,2031.9,2009.55,56.76M,0.73%
2013.9,1992.1,2019.35,1991.7,37.69M,1.08%
1992.4,1991.85,1998.2,1975.95,41.64M,0.08%
1990.85,1983.15,2008.35,1983.15,42.63M,0.41%
1982.75,1990.65,1990.95,1964.65,51.57M,-0.40%
1990.8,2013.1,2024.6,1984.75,48.67M,-1.08%
2012.6,1991.5,2014.95,1989.7,38.02M,1.22%
1988.3,1992.5,1992.75,1978.9,36.65M,-0.24%
1993.15,1985.95,1999.85,1981.95,36.13M,0.36%
1985.95,1990.55,1991.85,1975.05,44.57M,-0.42%
1994.3,2001,2007.8,1989.1,56.04M,-0.32%
2000.75,1978.05,2003.15,1978.05,51.49M,1.18%
1977.5,1962.3,1984.4,1947.3,52.72M,0.72%
1963.3,1942.6,1973.35,1942.05,53.02M,1.07%
1942.6,1920.5,1944.45,1920.15,48.18M,1.14%
1920.7,1916.95,1940.1,1911,51.92M,0.21%
1916.75,1903.1,1925.6,1898.15,60.56M,0.75%
1902.5,1943.2,1943.2,1896.3,64.31M,-2.00%
1941.3,1935.65,1950.25,1921.05,82.33M,0.30%
1935.4,1959.45,1962.2,1930.35,62.04M,-1.11%
1957.1,1971.05,1972.85,1951.8,51.30M,-0.70%
1970.95,1968.45,1974.2,1952.4,53.65M,0.18%
1967.35,1950.6,1972.95,1950,55.29M,0.96%
1948.55,1930.5,1950,1911.4,58.53M,0.98%
1929.7,1908.5,1941.85,1902.9,74.60M,1.06%
1909.4,1927.9,1961.15,1902.8,61.37M,-0.95%
1927.8,1955.5,1959.25,1914.85,70.75M,-1.46%
1956.3,2022.5,2022.5,1952.75,64.72M,-3.41%
2025.45,2024.9,2038.85,2018.1,44.91M,0.02%
2024.95,2002.75,2027.8,2002.75,35.57M,0.83%
2008.2,2032.75,2033,2001.85,38.49M,-1.13%
2031.2,2053.05,2057.5,2024.8,42.15M,-1.05%
2052.85,2069.15,2084.9,2048.05,48.15M,-0.79%
2069.3,2054,2073.1,2051.3,53.94M,0.82%
2052.55,2063.2,2077.95,2043.7,54.69M,-0.53%
2063.4,2067.65,2076.6,2054.9,64.43M,-0.21%
2067.65,2035.9,2071.2,2024.25,63.21M,1.57%
2035.65,1994.5,2043.6,1994.5,91.75M,2.10%
1993.7,1983.65,2000.45,1971.15,69.95M,0.50%
1983.85,2029.4,2032.65,1971.55,69.69M,-2.25%
2029.45,2015.75,2046.85,2015.25,51.85M,0.70%
2015.4,2026.6,2042.45,2007.35,70.93M,-0.54%
2026.4,2061.2,2067.45,2019.85,91.45M,-1.71%
2061.6,2096.75,2099,2056.5,57.63M,-1.67%
2096.6,2117.95,2124.8,2089.35,62.13M,-0.60%
2109.15,2097.75,2112.25,2077.2,83.95M,0.51%
2098.5,2123.95,2126.55,2090.45,62.05M,-1.27%
2125.55,2129.35,2158.9,2121.1,75.51M,-0.16%
2128.95,2146.55,2151.35,2122,60.05M,-0.81%
2146.35,2153.8,2164.15,2140.9,73.88M,-0.36%
2154,2167.7,2182.1,2148.7,70.47M,-0.62%
2167.4,2160.85,2170.2,2145.75,61.89M,0.31%
2160.8,2169.1,2183.45,2141.35,81.07M,-0.38%
2168.95,2160.65,2173.85,2154,78.38M,0.41%
2160.1,2148.25,2166.85,2143.05,86.79M,0.56%
2148.15,2129.1,2152.75,2129.1,78.28M,0.91%
2128.85,2093.4,2132.75,2093.35,84.30M,1.70%
2093.25,2084.6,2096.35,2080.55,78.60M,0.42%
2084.4,2103.1,2115.1,2073.8,71.29M,-0.90%
2103.25,2061.2,2106.2,2047.7,103.14M,2.05%
2060.9,2057.3,2081.85,2051.2,66.31M,0.27%
2055.3,2057.75,2070.5,2052.4,76.50M,-0.09%
2057.1,2058.7,2065.15,2051.35,52.49M,-0.06%
2058.4,2043.4,2061.65,2036.6,51.90M,0.74%
2043.2,2055.15,2065.75,2039.9,46.92M,-0.60%
2055.55,2062.45,2076.7,2048.85,63.67M,-0.31%
2061.9,2069.1,2069.15,2045.85,63.85M,-0.33%
2068.8,2090,2103.4,2059.45,68.53M,-1.01%
2089.95,2098.25,2101.6,2081.2,60.94M,-0.40%
2098.25,2083.05,2110.15,2083.05,86.45M,0.78%
2082.05,2063.35,2084.5,2063.35,84.99M,0.91%
2063.35,2070.1,2075.1,2049.85,69.89M,-0.32%
2070,2055.2,2077.7,2055.2,68.24M,0.72%
2055.15,2055,2065,2043.6,74.19M,0.00%
2055.1,2097.45,2098,2049.85,62.13M,-1.10%
2077.95,2079.4,2099.2,2060.8,79.16M,-0.07%
2079.45,2052.35,2083.75,2052.35,78.10M,1.33%
2052.25,2062.15,2074.5,2045.5,89.99M,-0.37%
2059.85,2057.75,2072.5,2045.25,135.57M,0.11%
2057.6,2008.45,2060.4,2006.35,137.98M,2.45%
2008.3,1955.25,2014.25,1950.85,106.73M,2.73%
1955,1931.9,1961.75,1929,135.72M,1.20%
1931.85,1908.85,1934.25,1894.4,88.57M,1.20%
1909,1925.3,1932.75,1902.9,74.82M,-0.85%
1925.3,1928.1,1940.95,1900.05,96.60M,-0.07%
1926.65,1934.1,1945.65,1922.35,94.22M,-0.38%
1934.05,1933.05,1956.95,1925.35,91.87M,0.06%
1932.9,1931.75,1944.55,1902.45,82.25M,0.09%
1931.1,1954.9,1961.4,1922.85,86.21M,-1.20%
1954.55,1922.5,1963.4,1916.95,80.90M,2.14%
1913.6,1953.6,1966.65,1900.85,85.04M,-1.97%
1952.05,1982.7,1988.9,1947.35,70.27M,-1.51%
1982,2016.75,2025.9,1974.8,75.66M,-1.66%
2015.5,1998.25,2021.45,1992.55,76.29M,0.86%
1998.35,2031.55,2035.65,1984.25,94.32M,-1.67%
2032.2,2103.75,2105.1,1990.15,109.22M,-3.40%
2103.75,2116.95,2120.15,2100.55,72.72M,-0.53%
2115,2080,2118.6,2080,70.51M,1.66%
2080.5,2059.85,2083,2059.85,60.14M,1.00%
2059.8,2070.55,2088.45,2052.25,79.26M,-0.47%
2069.6,2071.55,2086.15,2062.35,68.72M,-0.08%
2071.35,2063.6,2074.6,2060.05,85.66M,0.42%
2062.6,2061.6,2079.05,2046.25,73.52M,-0.00%
2062.7,2045.35,2065.6,2045.3,68.45M,0.86%
2045.15,2035.6,2049.3,2031.9,57.03M,0.48%
2035.35,2040.6,2053.9,2029.85,75.62M,-0.45%
2044.65,2027.8,2047.5,2025.25,73.29M,0.88%
2026.85,2012.5,2029.5,2007.15,83.22M,0.73%
2012.1,2032.85,2037.7,2007.2,86.24M,-1.04%
2033.2,2028.8,2039.2,2019.5,76.51M,0.22%
2028.7,2006.8,2034.35,2006.8,86.23M,1.09%
2006.8,1985.2,2008.8,1972.85,80.09M,1.08%
1985.35,1970.6,1987,1964.8,68.23M,0.83%
1969,1990.2,1999.7,1964.65,86.93M,-1.05%
1989.95,1977.8,1995.7,1964.5,87.02M,0.61%
1977.95,1994.15,2009.7,1973.15,101.91M,-0.74%
1992.7,1990.6,2002.6,1981.15,91.43M,-0.02%
1993.15,1996.3,2012.25,1989.95,103.22M,-0.15%
1996.2,1991.9,2011.9,1990.3,111.13M,-0.14%
1999,1962.75,2001.55,1962.75,131.75M,1.88%
1962.05,1960.75,1971.6,1944.5,114.58M,0.17%
1958.8,1940.25,1963.8,1940.25,119.05M,0.99%
1939.65,1899.3,1942.95,1894.6,110.66M,2.03%
1901.05,1904.25,1915.8,1892.6,105.46M,-0.16%
1904.05,1893.15,1907.35,1889.85,65.67M,0.60%
1892.6,1873.35,1900.05,1873.35,82.13M,1.03%
1873.35,1872.55,1878.05,1845.1,73.28M,0.05%
1872.35,1891.95,1898.15,1869.35,83.05M,-1.04%
1892.05,1890.45,1895.3,1880.8,91.09M,0.18%
1888.65,1879.05,1892.15,1874.35,77.65M,0.51%
1879,1872.8,1881.4,1862.8,68.60M,0.32%
1872.95,1871.9,1885.05,1866.75,21.42M,0.13%
1870.55,1876.45,1884.65,1866.95,58.87M,-0.30%
1876.1,1859.65,1878.2,1857.7,71.71M,0.93%
1858.75,1863.55,1869.45,1853.45,63.30M,-0.22%
1862.8,1852.45,1871.05,1852.45,63.02M,0.57%
1852.3,1836.05,1854.4,1836,63.62M,0.95%
1834.85,1837.8,1853.05,1830.5,85.03M,-0.14%
1837.4,1814.15,1838.4,1814.15,86.22M,1.31%
1813.7,1798.3,1817.1,1798.3,76.29M,0.89%
1797.75,1787.3,1800.25,1776.7,79.01M,0.61%
1786.9,1800.85,1808.85,1783.1,125.11M,-0.73%
1800.1,1783.9,1808.15,1783.9,113.06M,0.91%
1783.85,1781.15,1797.55,1774.2,87.52M,0.16%
1781.05,1777.85,1782.1,1750.3,99.73M,1.35%
1757.25,1780,1783.55,1753.5,78.09M,-1.26%
1779.75,1790.35,1795.4,1772.4,69.15M,-0.58%
1790.05,1808.6,1815.2,1785.45,80.48M,-1.01%
1808.4,1787.2,1813.9,1787.2,73.75M,1.25%
1786,1796.05,1806.15,1782.95,64.34M,-0.50%
1795,1794.8,1814.05,1789.55,82.58M,0.01%
1794.75,1784.8,1805.7,1773,96.79M,0.44%
1786.9,1808.45,1820.9,1783.05,87.63M,-1.15%
1807.75,1817.85,1829.45,1803.5,71.94M,-0.55%
1817.8,1812.85,1824.9,1812.8,25.80M,-0.13%
1820.2,1815.65,1825.15,1808.75,94.30M,0.25%
1815.7,1793,1821.85,1793,90.73M,1.16%
1794.9,1811.7,1824.8,1790.6,106.35M,-0.97%
1812.45,1805.85,1816.55,1798.6,96.08M,0.38%
1805.65,1776.75,1813.9,1775.45,94.39M,1.72%
1775.15,1744.4,1778.65,1737.85,95.83M,1.70%
1745.5,1728.3,1748.2,1728.2,125.09M,1.02%
1727.95,1700.55,1730.3,1695.7,144.12M,1.63%
1700.25,1717.45,1717.9,1697.4,98.87M,-1.00%
1717.5,1722.4,1726.15,1707.95,81.16M,-0.29%
1722.5,1726.15,1736.9,1717.2,101.67M,-0.21%
1726.15,1753.1,1753.15,1723.4,142.29M,-1.58%
1753.9,1749.75,1760.8,1736.3,123.81M,0.21%
1750.2,1728.75,1753,1724.7,122.45M,1.24%
1728.8,1734.05,1741.55,1725.3,132.55M,-0.28%
1733.65,1702.7,1736.4,1702.7,159.70M,1.64%
1705.7,1683.6,1708,1677.35,139.09M,1.34%
1683.2,1685.7,1694.45,1675.85,104.92M,-0.14%
1685.55,1675.2,1686.8,1668.45,90.53M,0.62%
1675.2,1668.25,1681.75,1668.05,81.53M,0.39%
1668.75,1649.45,1670.95,1642.35,78.60M,1.20%
1649,1656.25,1662.4,1640.25,86.88M,-0.44%
1656.25,1650.6,1658.85,1648.25,75.59M,0.37%
1650.15,1643.95,1653.15,1641.8,73.20M,0.37%
1644,1634.6,1649.15,1634.45,68.88M,0.61%
1634.1,1629.65,1636.1,1622.1,81.21M,0.29%
1629.3,1635.5,1641.25,1619.9,73.76M,-0.38%
1635.45,1631.7,1640.55,1631.1,80.87M,0.23%
1631.75,1628.5,1634.8,1618.3,92.19M,0.20%
1628.45,1609.45,1629.9,1609.2,62.84M,1.21%
1609,1610.85,1617.25,1600.15,66.37M,-0.11%
1610.75,1595.75,1613.25,1593.45,96.02M,0.94%
1595.7,1592.2,1598.55,1586.35,70.78M,0.26%
1591.6,1578.2,1597.9,1578.05,94.20M,0.85%
1578.2,1590.9,1595.55,1573.7,128.55M,-0.76%
1590.35,1609.2,1610.6,1584.05,108.92M,-1.17%
1609.2,1581.9,1612.5,1581.9,111.17M,1.73%
1581.8,1604.15,1604.15,1577.25,105.91M,-1.41%
1604.35,1624,1628.45,1597.45,139.52M,0.33%
1599.15,1598.2,1612.7,1591.6,142.52M,0.06%
1598.2,1598.2,1612.7,1591.6,110.48M,-0.56%
1607.2,1624.3,1629.15,1599.5,125.12M,-0.89%
1621.6,1652.1,1658.9,1616.85,138.80M,-1.85%
1652.15,1642.75,1656.6,1637.7,120.50M,0.58%
1642.6,1633.25,1644.4,1617.05,107.65M,0.56%
1633.4,1654.85,1658.7,1626.7,141.54M,-1.30%
1654.95,1626.4,1656.25,1626.4,134.33M,1.75%
1626.55,1631.3,1635.95,1618.2,105.08M,-0.25%
1630.6,1639.95,1648.35,1626.3,135.83M,-0.52%
1639.05,1631.55,1643.8,1627.25,96.48M,0.41%
1632.3,1618.9,1638.7,1609.9,151.00M,0.84%
1618.7,1594.7,1624.3,1590.15,167.18M,1.54%
1594.15,1600.85,1609.45,1586.15,147.02M,-0.41%
1600.75,1617.95,1629.35,1597.2,167.54M,-1.07%
1618,1602.15,1620.35,1584.65,138.96M,1.02%
1601.6,1587.6,1610.85,1587.6,152.83M,0.22%
1598.1,1581.6,1609.55,1580.95,170.68M,1.06%
1581.4,1566.15,1600.7,1562.9,112.76M,0.98%
1566.1,1571.7,1581.05,1555.55,121.19M,-0.35%
1571.6,1559.2,1582.35,1556.55,112.37M,0.82%
1558.8,1538.15,1562,1533.65,138.32M,1.26%
1539.4,1523.1,1543.25,1517.8,141.17M,1.09%
1522.75,1535.1,1552.25,1519.35,110.00M,-1.08%
1539.3,1560,1569.75,1530.6,79.36M,-1.13%
1556.95,1548.6,1562.8,1537.7,82.41M,0.24%
1553.2,1517.45,1557.75,1472.55,104.35M,2.31%
1518.15,1567.25,1586.55,1504.5,204.44M,-3.11%
1566.8,1558.05,1578.5,1551.35,159.59M,0.55%
1558.25,1526.65,1561,1524.15,131.32M,2.06%
1526.85,1537.55,1546,1522.9,101.16M,-0.69%
1537.5,1537.05,1547.65,1516.15,127.49M,0.02%
1537.2,1506.65,1539.15,1504.55,113.01M,2.10%
1505.6,1518.7,1532.15,1501.7,132.03M,-0.84%
1518.3,1514.35,1528.5,1503.3,135.42M,0.26%
1514.35,1488.6,1516.95,1488.6,127.92M,1.74%
1488.5,1471.5,1494,1459.55,148.72M,1.21%
1470.75,1445.35,1474.3,1437.9,136.46M,1.70%
1446.1,1474.8,1481.45,1442.55,102.70M,-1.94%
1474.7,1482.85,1489.6,1467.65,90.06M,-0.49%
1482,1490.75,1499.8,1478.85,80.29M,-0.62%
1491.2,1511.95,1515.05,1485.05,89.86M,-1.38%
1512.05,1494.7,1519.2,1482.2,88.06M,1.16%
1494.75,1500.95,1525.2,1490.45,88.67M,-0.42%
1501,1481.45,1507.85,1481,97.74M,1.33%
